FECHA,DEPARTAMENTO,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2024-08-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.67,-0.1,-1.1,0
2024-09-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.34,-0.3,-1.4,-0.6
2024-10-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.43,0.1,-1.3,-0.9
2024-11-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.92,0.4,-0.8,-0.6
2024-12-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.18,0.2,-0.6,-0.6
2025-01-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.27,0.1,0.1,-0.5
2025-02-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.22,-0,0,-0.5
2025-03-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.59,0.3,0.4,0.3
2025-04-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.7,0.1,0.5,0.7
2025-05-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.87,0.2,0.6,0.8
2025-06-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.33,-0.5,0.1,0.5
2025-07-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.86,-0.4,-0.3,0.1
2025-08-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.71,-0.1,-0.4,0
2025-09-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.67,-0,-0.5,0.3
2025-10-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.81,0.1,-0.3,0.3
2025-11-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.48,-0.3,-0.6,-0.4
2025-12-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.23,-0.2,-0.8,-0.8
2026-01-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.19,-0,-0,-1
2026-02-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.17,-0,-0.1,-0.9
2026-03-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",111.85,0.6,0.6,-0.7
2026-04-01,LA LIBERTAD,"Muebles, artículos para el hogar y la conservación del hogar",112.15,0.3,0.8,-0.5
2022-01-01,LA LIBERTAD,Prendas de vestir y calzado,100.8,NA,NA,NA
2022-02-01,LA LIBERTAD,Prendas de vestir y calzado,101.21,0.4,NA,NA
2022-03-01,LA LIBERTAD,Prendas de vestir y calzado,101.39,0.2,NA,NA
2022-04-01,LA LIBERTAD,Prendas de vestir y calzado,101.92,0.5,NA,NA
2022-05-01,LA LIBERTAD,Prendas de vestir y calzado,102.99,1,NA,NA
2022-06-01,LA LIBERTAD,Prendas de vestir y calzado,104.06,1,NA,NA
2022-07-01,LA LIBERTAD,Prendas de vestir y calzado,104.75,0.7,NA,NA
2022-08-01,LA LIBERTAD,Prendas de vestir y calzado,105.36,0.6,NA,NA
2022-09-01,LA LIBERTAD,Prendas de vestir y calzado,106.17,0.8,NA,NA
2022-10-01,LA LIBERTAD,Prendas de vestir y calzado,106.79,0.6,NA,NA
2022-11-01,LA LIBERTAD,Prendas de vestir y calzado,107.33,0.5,NA,NA
2022-12-01,LA LIBERTAD,Prendas de vestir y calzado,108.08,0.7,NA,NA
2023-01-01,LA LIBERTAD,Prendas de vestir y calzado,108.37,0.3,0.3,7.5
2023-02-01,LA LIBERTAD,Prendas de vestir y calzado,108.9,0.5,0.8,7.6
2023-03-01,LA LIBERTAD,Prendas de vestir y calzado,109.18,0.3,1,7.7
2023-04-01,LA LIBERTAD,Prendas de vestir y calzado,110.01,0.8,1.8,7.9
2023-05-01,LA LIBERTAD,Prendas de vestir y calzado,110.43,0.4,2.2,7.2
2023-06-01,LA LIBERTAD,Prendas de vestir y calzado,110.82,0.4,2.5,6.5
2023-07-01,LA LIBERTAD,Prendas de vestir y calzado,110.93,0.1,2.6,5.9
2023-08-01,LA LIBERTAD,Prendas de vestir y calzado,110.99,0.1,2.7,5.3
2023-09-01,LA LIBERTAD,Prendas de vestir y calzado,111.09,0.1,2.8,4.6
2023-10-01,LA LIBERTAD,Prendas de vestir y calzado,111.03,-0.1,2.7,4
2023-11-01,LA LIBERTAD,Prendas de vestir y calzado,111.06,0,2.8,3.5
2023-12-01,LA LIBERTAD,Prendas de vestir y calzado,110.84,-0.2,2.6,2.6
2024-01-01,LA LIBERTAD,Prendas de vestir y calzado,110.67,-0.2,-0.2,2.1
2024-02-01,LA LIBERTAD,Prendas de vestir y calzado,110.74,0.1,-0.1,1.7
2024-03-01,LA LIBERTAD,Prendas de vestir y calzado,110.59,-0.1,-0.2,1.3
2024-04-01,LA LIBERTAD,Prendas de vestir y calzado,110.6,0,-0.2,0.5
2024-05-01,LA LIBERTAD,Prendas de vestir y calzado,110.86,0.2,0,0.4
2024-06-01,LA LIBERTAD,Prendas de vestir y calzado,110.77,-0.1,-0.1,-0
2024-07-01,LA LIBERTAD,Prendas de vestir y calzado,110.51,-0.2,-0.3,-0.4
2024-08-01,LA LIBERTAD,Prendas de vestir y calzado,110.74,0.2,-0.1,-0.2
2024-09-01,LA LIBERTAD,Prendas de vestir y calzado,110.92,0.2,0.1,-0.2
2024-10-01,LA LIBERTAD,Prendas de vestir y calzado,110.6,-0.3,-0.2,-0.4
2024-11-01,LA LIBERTAD,Prendas de vestir y calzado,110.85,0.2,0,-0.2
2024-12-01,LA LIBERTAD,Prendas de vestir y calzado,111.16,0.3,0.3,0.3
2025-01-01,LA LIBERTAD,Prendas de vestir y calzado,111.31,0.1,0.1,0.6
2025-02-01,LA LIBERTAD,Prendas de vestir y calzado,111.04,-0.2,-0.1,0.3
2025-03-01,LA LIBERTAD,Prendas de vestir y calzado,111.42,0.3,0.2,0.8
2025-04-01,LA LIBERTAD,Prendas de vestir y calzado,111.52,0.1,0.3,0.8
2025-05-01,LA LIBERTAD,Prendas de vestir y calzado,111.35,-0.2,0.2,0.4
2025-06-01,LA LIBERTAD,Prendas de vestir y calzado,110.56,-0.7,-0.5,-0.2
2025-07-01,LA LIBERTAD,Prendas de vestir y calzado,109.98,-0.5,-1.1,-0.5
2025-08-01,LA LIBERTAD,Prendas de vestir y calzado,109.31,-0.6,-1.7,-1.3
2025-09-01,LA LIBERTAD,Prendas de vestir y calzado,108.89,-0.4,-2,-1.8
2025-10-01,LA LIBERTAD,Prendas de vestir y calzado,108.73,-0.1,-2.2,-1.7
2025-11-01,LA LIBERTAD,Prendas de vestir y calzado,108.87,0.1,-2.1,-1.8
2025-12-01,LA LIBERTAD,Prendas de vestir y calzado,109.12,0.2,-1.8,-1.8
2026-01-01,LA LIBERTAD,Prendas de vestir y calzado,109.43,0.3,0.3,-1.7
2026-02-01,LA LIBERTAD,Prendas de vestir y calzado,109.03,-0.4,-0.1,-1.8
2026-03-01,LA LIBERTAD,Prendas de vestir y calzado,108.78,-0.2,-0.3,-2.4
2026-04-01,LA LIBERTAD,Prendas de vestir y calzado,108.53,-0.2,-0.5,-2.7
2022-01-01,LA LIBERTAD,Recreación y cultura,101.62,NA,NA,NA
2022-02-01,LA LIBERTAD,Recreación y cultura,101.97,0.3,NA,NA
2022-03-01,LA LIBERTAD,Recreación y cultura,102.42,0.4,NA,NA
2022-04-01,LA LIBERTAD,Recreación y cultura,102.78,0.4,NA,NA
2022-05-01,LA LIBERTAD,Recreación y cultura,103.37,0.6,NA,NA
2022-06-01,LA LIBERTAD,Recreación y cultura,103.44,0.1,NA,NA
2022-07-01,LA LIBERTAD,Recreación y cultura,103.82,0.4,NA,NA
2022-08-01,LA LIBERTAD,Recreación y cultura,104.52,0.7,NA,NA
2022-09-01,LA LIBERTAD,Recreación y cultura,105.71,1.1,NA,NA
2022-10-01,LA LIBERTAD,Recreación y cultura,106.42,0.7,NA,NA
2022-11-01,LA LIBERTAD,Recreación y cultura,107.01,0.6,NA,NA
2022-12-01,LA LIBERTAD,Recreación y cultura,107.44,0.4,NA,NA
2023-01-01,LA LIBERTAD,Recreación y cultura,108.17,0.7,0.7,6.4
2023-02-01,LA LIBERTAD,Recreación y cultura,109.18,0.9,1.6,7.1
2023-03-01,LA LIBERTAD,Recreación y cultura,110.07,0.8,2.4,7.5
2023-04-01,LA LIBERTAD,Recreación y cultura,110.81,0.7,3.1,7.8
2023-05-01,LA LIBERTAD,Recreación y cultura,110.72,-0.1,3.1,7.1
2023-06-01,LA LIBERTAD,Recreación y cultura,111.08,0.3,3.4,7.4
2023-07-01,LA LIBERTAD,Recreación y cultura,111.65,0.5,3.9,7.5
2023-08-01,LA LIBERTAD,Recreación y cultura,112.03,0.3,4.3,7.2
2023-09-01,LA LIBERTAD,Recreación y cultura,112.13,0.1,4.4,6.1
2023-10-01,LA LIBERTAD,Recreación y cultura,112.18,0,4.4,5.4
2023-11-01,LA LIBERTAD,Recreación y cultura,112.18,0,4.4,4.8
2023-12-01,LA LIBERTAD,Recreación y cultura,112.1,-0.1,4.3,4.3
2024-01-01,LA LIBERTAD,Recreación y cultura,112.27,0.2,0.2,3.8
2024-02-01,LA LIBERTAD,Recreación y cultura,112.85,0.5,0.7,3.4
2024-03-01,LA LIBERTAD,Recreación y cultura,112.39,-0.4,0.3,2.1
2024-04-01,LA LIBERTAD,Recreación y cultura,112.11,-0.2,0,1.2
2024-05-01,LA LIBERTAD,Recreación y cultura,111.6,-0.5,-0.4,0.8
2024-06-01,LA LIBERTAD,Recreación y cultura,111.93,0.3,-0.2,0.8
2024-07-01,LA LIBERTAD,Recreación y cultura,111.9,-0,-0.2,0.2
2024-08-01,LA LIBERTAD,Recreación y cultura,111.67,-0.2,-0.4,-0.3
2024-09-01,LA LIBERTAD,Recreación y cultura,111.8,0.1,-0.3,-0.3
2024-10-01,LA LIBERTAD,Recreación y cultura,111.78,-0,-0.3,-0.4
2024-11-01,LA LIBERTAD,Recreación y cultura,112.22,0.4,0.1,0
2024-12-01,LA LIBERTAD,Recreación y cultura,112.07,-0.1,-0,-0
2025-01-01,LA LIBERTAD,Recreación y cultura,112.16,0.1,0.1,-0.1
2025-02-01,LA LIBERTAD,Recreación y cultura,112.29,0.1,0.2,-0.5
2025-03-01,LA LIBERTAD,Recreación y cultura,112.15,-0.1,0.1,-0.2
2025-04-01,LA LIBERTAD,Recreación y cultura,112.21,0.1,0.1,0.1
2025-05-01,LA LIBERTAD,Recreación y cultura,111.95,-0.2,-0.1,0.3
2025-06-01,LA LIBERTAD,Recreación y cultura,112.13,0.2,0.1,0.2
2025-07-01,LA LIBERTAD,Recreación y cultura,111.23,-0.8,-0.7,-0.6
2025-08-01,LA LIBERTAD,Recreación y cultura,111.06,-0.2,-0.9,-0.5
2025-09-01,LA LIBERTAD,Recreación y cultura,111.16,0.1,-0.8,-0.6
2025-10-01,LA LIBERTAD,Recreación y cultura,111.75,0.5,-0.3,-0
2025-11-01,LA LIBERTAD,Recreación y cultura,112.52,0.7,0.4,0.3
2025-12-01,LA LIBERTAD,Recreación y cultura,112.32,-0.2,0.2,0.2
2026-01-01,LA LIBERTAD,Recreación y cultura,112.87,0.5,0.5,0.6
2026-02-01,LA LIBERTAD,Recreación y cultura,112.84,-0,0.5,0.5
2026-03-01,LA LIBERTAD,Recreación y cultura,112.72,-0.1,0.4,0.5
2026-04-01,LA LIBERTAD,Recreación y cultura,112.84,0.1,0.5,0.6
2022-01-01,LA LIBERTAD,Restaurantes y hoteles,100.63,NA,NA,NA
2022-02-01,LA LIBERTAD,Restaurantes y hoteles,101.21,0.6,NA,NA
2022-03-01,LA LIBERTAD,Restaurantes y hoteles,102.35,1.1,NA,NA
2022-04-01,LA LIBERTAD,Restaurantes y hoteles,104.08,1.7,NA,NA
2022-05-01,LA LIBERTAD,Restaurantes y hoteles,105.46,1.3,NA,NA
2022-06-01,LA LIBERTAD,Restaurantes y hoteles,106.76,1.2,NA,NA
2022-07-01,LA LIBERTAD,Restaurantes y hoteles,107.79,1,NA,NA
2022-08-01,LA LIBERTAD,Restaurantes y hoteles,108.33,0.5,NA,NA
2022-09-01,LA LIBERTAD,Restaurantes y hoteles,109.78,1.3,NA,NA
2022-10-01,LA LIBERTAD,Restaurantes y hoteles,110.83,1,NA,NA
2022-11-01,LA LIBERTAD,Restaurantes y hoteles,111.89,1,NA,NA
2022-12-01,LA LIBERTAD,Restaurantes y hoteles,112.7,0.7,NA,NA
2023-01-01,LA LIBERTAD,Restaurantes y hoteles,114.1,1.2,1.2,13.4
2023-02-01,LA LIBERTAD,Restaurantes y hoteles,115.94,1.6,2.9,14.6
2023-03-01,LA LIBERTAD,Restaurantes y hoteles,117.56,1.4,4.3,14.9
2023-04-01,LA LIBERTAD,Restaurantes y hoteles,119.47,1.6,6,14.8
2023-05-01,LA LIBERTAD,Restaurantes y hoteles,120.24,0.6,6.7,14
2023-06-01,LA LIBERTAD,Restaurantes y hoteles,121.77,1.3,8,14.1
2023-07-01,LA LIBERTAD,Restaurantes y hoteles,122.38,0.5,8.6,13.5
2023-08-01,LA LIBERTAD,Restaurantes y hoteles,123.15,0.6,9.3,13.7
2023-09-01,LA LIBERTAD,Restaurantes y hoteles,123.51,0.3,9.6,12.5
2023-10-01,LA LIBERTAD,Restaurantes y hoteles,123.96,0.4,10,11.8
2023-11-01,LA LIBERTAD,Restaurantes y hoteles,124.38,0.3,10.4,11.2
2023-12-01,LA LIBERTAD,Restaurantes y hoteles,125.01,0.5,10.9,10.9
2024-01-01,LA LIBERTAD,Restaurantes y hoteles,125.84,0.7,0.7,10.3
2024-02-01,LA LIBERTAD,Restaurantes y hoteles,126.42,0.5,1.1,9
2024-03-01,LA LIBERTAD,Restaurantes y hoteles,126.65,0.2,1.3,7.7
2024-04-01,LA LIBERTAD,Restaurantes y hoteles,126.75,0.1,1.4,6.1
2024-05-01,LA LIBERTAD,Restaurantes y hoteles,126.86,0.1,1.5,5.5
2024-06-01,LA LIBERTAD,Restaurantes y hoteles,127.05,0.1,1.6,4.3
2024-07-01,LA LIBERTAD,Restaurantes y hoteles,127.34,0.2,1.9,4.1
2024-08-01,LA LIBERTAD,Restaurantes y hoteles,127.48,0.1,2,3.5
2024-09-01,LA LIBERTAD,Restaurantes y hoteles,128.03,0.4,2.4,3.7
2024-10-01,LA LIBERTAD,Restaurantes y hoteles,128.29,0.2,2.6,3.5
2024-11-01,LA LIBERTAD,Restaurantes y hoteles,128.45,0.1,2.8,3.3
2024-12-01,LA LIBERTAD,Restaurantes y hoteles,128.76,0.2,3,3
2025-01-01,LA LIBERTAD,Restaurantes y hoteles,129.06,0.2,0.2,2.6
2025-02-01,LA LIBERTAD,Restaurantes y hoteles,129.96,0.7,0.9,2.8
2025-03-01,LA LIBERTAD,Restaurantes y hoteles,130.29,0.3,1.2,2.9
2025-04-01,LA LIBERTAD,Restaurantes y hoteles,130.56,0.2,1.4,3
2025-05-01,LA LIBERTAD,Restaurantes y hoteles,130.98,0.3,1.7,3.2
2025-06-01,LA LIBERTAD,Restaurantes y hoteles,131.36,0.3,2,3.4
2025-07-01,LA LIBERTAD,Restaurantes y hoteles,131.73,0.3,2.3,3.4
2025-08-01,LA LIBERTAD,Restaurantes y hoteles,132.19,0.3,2.7,3.7
2025-09-01,LA LIBERTAD,Restaurantes y hoteles,132.42,0.2,2.8,3.4
2025-10-01,LA LIBERTAD,Restaurantes y hoteles,132.63,0.2,3,3.4
2025-11-01,LA LIBERTAD,Restaurantes y hoteles,132.54,-0.1,2.9,3.2
2025-12-01,LA LIBERTAD,Restaurantes y hoteles,133.04,0.4,3.3,3.3
2026-01-01,LA LIBERTAD,Restaurantes y hoteles,133.3,0.2,0.2,3.3
2026-02-01,LA LIBERTAD,Restaurantes y hoteles,133.68,0.3,0.5,2.9
2026-03-01,LA LIBERTAD,Restaurantes y hoteles,134.01,0.2,0.7,2.9
2026-04-01,LA LIBERTAD,Restaurantes y hoteles,135.04,0.8,1.5,3.4
2022-01-01,LA LIBERTAD,Salud,101,NA,NA,NA
2022-02-01,LA LIBERTAD,Salud,101.39,0.4,NA,NA
2022-03-01,LA LIBERTAD,Salud,101.63,0.2,NA,NA
2022-04-01,LA LIBERTAD,Salud,102.07,0.4,NA,NA
2022-05-01,LA LIBERTAD,Salud,101.97,-0.1,NA,NA
2022-06-01,LA LIBERTAD,Salud,102.67,0.7,NA,NA
2022-07-01,LA LIBERTAD,Salud,103.25,0.6,NA,NA
2022-08-01,LA LIBERTAD,Salud,103.42,0.2,NA,NA
2022-09-01,LA LIBERTAD,Salud,103.3,-0.1,NA,NA
2022-10-01,LA LIBERTAD,Salud,103.69,0.4,NA,NA
2022-11-01,LA LIBERTAD,Salud,104.03,0.3,NA,NA
2022-12-01,LA LIBERTAD,Salud,104.18,0.1,NA,NA
2023-01-01,LA LIBERTAD,Salud,104.42,0.2,0.2,3.4
2023-02-01,LA LIBERTAD,Salud,104.83,0.4,0.6,3.4
2023-03-01,LA LIBERTAD,Salud,105.4,0.5,1.2,3.7
2023-04-01,LA LIBERTAD,Salud,105.72,0.3,1.5,3.6
2023-05-01,LA LIBERTAD,Salud,105.89,0.2,1.6,3.8
2023-06-01,LA LIBERTAD,Salud,106,0.1,1.7,3.2
2023-07-01,LA LIBERTAD,Salud,106.23,0.2,2,2.9
2023-08-01,LA LIBERTAD,Salud,106.74,0.5,2.5,3.2
2023-09-01,LA LIBERTAD,Salud,107,0.2,2.7,3.6
2023-10-01,LA LIBERTAD,Salud,107.18,0.2,2.9,3.4
2023-11-01,LA LIBERTAD,Salud,107.4,0.2,3.1,3.2
2023-12-01,LA LIBERTAD,Salud,107.53,0.1,3.2,3.2
2024-01-01,LA LIBERTAD,Salud,107.74,0.2,0.2,3.2
2024-02-01,LA LIBERTAD,Salud,108.25,0.5,0.7,3.3
2024-03-01,LA LIBERTAD,Salud,108.12,-0.1,0.5,2.6
2024-04-01,LA LIBERTAD,Salud,108.58,0.4,1,2.7
2024-05-01,LA LIBERTAD,Salud,108.83,0.2,1.2,2.8
2024-06-01,LA LIBERTAD,Salud,109.33,0.5,1.7,3.1
2024-07-01,LA LIBERTAD,Salud,109.62,0.3,1.9,3.2
2024-08-01,LA LIBERTAD,Salud,109.54,-0.1,1.9,2.6
2024-09-01,LA LIBERTAD,Salud,109.64,0.1,2,2.5
2024-10-01,LA LIBERTAD,Salud,109.17,-0.4,1.5,1.9
2024-11-01,LA LIBERTAD,Salud,109.07,-0.1,1.4,1.6
2024-12-01,LA LIBERTAD,Salud,109.03,-0,1.4,1.4
2025-01-01,LA LIBERTAD,Salud,109.19,0.1,0.1,1.3
2025-02-01,LA LIBERTAD,Salud,109.86,0.6,0.8,1.5
2025-03-01,LA LIBERTAD,Salud,110.1,0.2,1,1.8
2025-04-01,LA LIBERTAD,Salud,110.29,0.2,1.2,1.6
2025-05-01,LA LIBERTAD,Salud,110.38,0.1,1.2,1.4
2025-06-01,LA LIBERTAD,Salud,110.76,0.3,1.6,1.3
2025-07-01,LA LIBERTAD,Salud,111.05,0.3,1.9,1.3
2025-08-01,LA LIBERTAD,Salud,111.15,0.1,1.9,1.5
2025-09-01,LA LIBERTAD,Salud,111.34,0.2,2.1,1.6
2025-10-01,LA LIBERTAD,Salud,111.2,-0.1,2,1.9
2025-11-01,LA LIBERTAD,Salud,111.35,0.1,2.1,2.1
2025-12-01,LA LIBERTAD,Salud,111.97,0.6,2.7,2.7
2026-01-01,LA LIBERTAD,Salud,111.93,-0,-0,2.5
2026-02-01,LA LIBERTAD,Salud,112.47,0.5,0.4,2.4
2026-03-01,LA LIBERTAD,Salud,112.44,-0,0.4,2.1
2026-04-01,LA LIBERTAD,Salud,112.55,0.1,0.5,2
2022-01-01,LA LIBERTAD,Transportes,100.82,NA,NA,NA
2022-02-01,LA LIBERTAD,Transportes,101.3,0.5,NA,NA
2022-03-01,LA LIBERTAD,Transportes,102.01,0.7,NA,NA
2022-04-01,LA LIBERTAD,Transportes,107.84,5.7,NA,NA
2022-05-01,LA LIBERTAD,Transportes,111.93,3.8,NA,NA
2022-06-01,LA LIBERTAD,Transportes,112.52,0.5,NA,NA
2022-07-01,LA LIBERTAD,Transportes,112.76,0.2,NA,NA
2022-08-01,LA LIBERTAD,Transportes,112.59,-0.2,NA,NA
2022-09-01,LA LIBERTAD,Transportes,112.08,-0.5,NA,NA
2022-10-01,LA LIBERTAD,Transportes,112.56,0.4,NA,NA
2022-11-01,LA LIBERTAD,Transportes,113.21,0.6,NA,NA
2022-12-01,LA LIBERTAD,Transportes,113.16,-0,NA,NA
2023-01-01,LA LIBERTAD,Transportes,114.54,1.2,1.2,13.6
2023-02-01,LA LIBERTAD,Transportes,116.57,1.8,3,15.1
2023-03-01,LA LIBERTAD,Transportes,119.28,2.3,5.4,16.9
2023-04-01,LA LIBERTAD,Transportes,120.87,1.3,6.8,12.1
2023-05-01,LA LIBERTAD,Transportes,122.6,1.4,8.3,9.5
2023-06-01,LA LIBERTAD,Transportes,123.3,0.6,9,9.6
2023-07-01,LA LIBERTAD,Transportes,123.07,-0.2,8.8,9.1
2023-08-01,LA LIBERTAD,Transportes,123.55,0.4,9.2,9.7
2023-09-01,LA LIBERTAD,Transportes,123.97,0.3,9.6,10.6
2023-10-01,LA LIBERTAD,Transportes,124.16,0.2,9.7,10.3
2023-11-01,LA LIBERTAD,Transportes,123.93,-0.2,9.5,9.5
2023-12-01,LA LIBERTAD,Transportes,126.36,2,11.7,11.7
2024-01-01,LA LIBERTAD,Transportes,123.54,-2.2,-2.2,7.9
2024-02-01,LA LIBERTAD,Transportes,123.76,0.2,-2.1,6.2
2024-03-01,LA LIBERTAD,Transportes,124.52,0.6,-1.5,4.4
2024-04-01,LA LIBERTAD,Transportes,124.72,0.2,-1.3,3.2
2024-05-01,LA LIBERTAD,Transportes,124.34,-0.3,-1.6,1.4
2024-06-01,LA LIBERTAD,Transportes,124.27,-0.1,-1.7,0.8
2024-07-01,LA LIBERTAD,Transportes,124.75,0.4,-1.3,1.4
2024-08-01,LA LIBERTAD,Transportes,124.69,-0,-1.3,0.9
2024-09-01,LA LIBERTAD,Transportes,124.18,-0.4,-1.7,0.2
2024-10-01,LA LIBERTAD,Transportes,123.79,-0.3,-2,-0.3
2024-11-01,LA LIBERTAD,Transportes,123.93,0.1,-1.9,0
2024-12-01,LA LIBERTAD,Transportes,124.83,0.7,-1.2,-1.2
2025-01-01,LA LIBERTAD,Transportes,124.3,-0.4,-0.4,0.6
2025-02-01,LA LIBERTAD,Transportes,124.95,0.5,0.1,1
2025-03-01,LA LIBERTAD,Transportes,124.18,-0.6,-0.5,-0.3
2025-04-01,LA LIBERTAD,Transportes,124.83,0.5,0,0.1
2025-05-01,LA LIBERTAD,Transportes,124.52,-0.2,-0.2,0.1
2025-06-01,LA LIBERTAD,Transportes,124.3,-0.2,-0.4,0
2025-07-01,LA LIBERTAD,Transportes,125.23,0.7,0.3,0.4
2025-08-01,LA LIBERTAD,Transportes,124.81,-0.3,-0,0.1
2025-09-01,LA LIBERTAD,Transportes,125.08,0.2,0.2,0.7
2025-10-01,LA LIBERTAD,Transportes,124.56,-0.4,-0.2,0.6
2025-11-01,LA LIBERTAD,Transportes,124.07,-0.4,-0.6,0.1
2025-12-01,LA LIBERTAD,Transportes,125.43,1.1,0.5,0.5
2026-01-01,LA LIBERTAD,Transportes,124.32,-0.9,-0.9,0
2026-02-01,LA LIBERTAD,Transportes,124.43,0.1,-0.8,-0.4
2026-03-01,LA LIBERTAD,Transportes,128.34,3.1,2.3,3.3
2026-04-01,LA LIBERTAD,Transportes,134.28,4.6,7.1,7.6
2022-01-01,LA LIBERTAD,Índice general de precios al consumidor,100.57,NA,NA,NA
2022-02-01,LA LIBERTAD,Índice general de precios al consumidor,100.56,-0,NA,NA
2022-03-01,LA LIBERTAD,Índice general de precios al consumidor,102.02,1.5,NA,NA
2022-04-01,LA LIBERTAD,Índice general de precios al consumidor,103.88,1.8,NA,NA
2022-05-01,LA LIBERTAD,Índice general de precios al consumidor,104.14,0.3,NA,NA
2022-06-01,LA LIBERTAD,Índice general de precios al consumidor,105.04,0.9,NA,NA
2022-07-01,LA LIBERTAD,Índice general de precios al consumidor,105.79,0.7,NA,NA
2022-08-01,LA LIBERTAD,Índice general de precios al consumidor,106.37,0.5,NA,NA
2022-09-01,LA LIBERTAD,Índice general de precios al consumidor,107.47,1,NA,NA
2022-10-01,LA LIBERTAD,Índice general de precios al consumidor,108.17,0.7,NA,NA
2022-11-01,LA LIBERTAD,Índice general de precios al consumidor,108.73,0.5,NA,NA
2022-12-01,LA LIBERTAD,Índice general de precios al consumidor,108.62,-0.1,NA,NA
2023-01-01,LA LIBERTAD,Índice general de precios al consumidor,109.97,1.2,1.2,9.3
2023-02-01,LA LIBERTAD,Índice general de precios al consumidor,110.61,0.6,1.8,10
2023-03-01,LA LIBERTAD,Índice general de precios al consumidor,113.25,2.4,4.3,11
2023-04-01,LA LIBERTAD,Índice general de precios al consumidor,114.74,1.3,5.6,10.5
2023-05-01,LA LIBERTAD,Índice general de precios al consumidor,115.4,0.6,6.2,10.8
2023-06-01,LA LIBERTAD,Índice general de precios al consumidor,115.27,-0.1,6.1,9.7
2023-07-01,LA LIBERTAD,Índice general de precios al consumidor,115.46,0.2,6.3,9.1
2023-08-01,LA LIBERTAD,Índice general de precios al consumidor,115.87,0.4,6.7,8.9
2023-09-01,LA LIBERTAD,Índice general de precios al consumidor,115.54,-0.3,6.4,7.5
2023-10-01,LA LIBERTAD,Índice general de precios al consumidor,115.2,-0.3,6.1,6.5
2023-11-01,LA LIBERTAD,Índice general de precios al consumidor,114.26,-0.8,5.2,5.1
2023-12-01,LA LIBERTAD,Índice general de precios al consumidor,114.42,0.1,5.3,5.3
2024-01-01,LA LIBERTAD,Índice general de precios al consumidor,114.54,0.1,0.1,4.2
2024-02-01,LA LIBERTAD,Índice general de precios al consumidor,114.67,0.1,0.2,3.7
2024-03-01,LA LIBERTAD,Índice general de precios al consumidor,116.14,1.3,1.5,2.6
2024-04-01,LA LIBERTAD,Índice general de precios al consumidor,116.32,0.2,1.7,1.4
2024-05-01,LA LIBERTAD,Índice general de precios al consumidor,115.53,-0.7,1,0.1
2024-06-01,LA LIBERTAD,Índice general de precios al consumidor,115.6,0.1,1,0.3
2024-07-01,LA LIBERTAD,Índice general de precios al consumidor,115.65,0,1.1,0.2
2024-08-01,LA LIBERTAD,Índice general de precios al consumidor,116.22,0.5,1.6,0.3
2024-09-01,LA LIBERTAD,Índice general de precios al consumidor,116.16,-0.1,1.5,0.5
2024-10-01,LA LIBERTAD,Índice general de precios al consumidor,116.38,0.2,1.7,1
2024-11-01,LA LIBERTAD,Índice general de precios al consumidor,116.29,-0.1,1.6,1.8
2024-12-01,LA LIBERTAD,Índice general de precios al consumidor,116.49,0.2,1.8,1.8
2025-01-01,LA LIBERTAD,Índice general de precios al consumidor,116.73,0.2,0.2,1.9
2025-02-01,LA LIBERTAD,Índice general de precios al consumidor,116.56,-0.1,0.1,1.6
2025-03-01,LA LIBERTAD,Índice general de precios al consumidor,117.69,1,1,1.3
2025-04-01,LA LIBERTAD,Índice general de precios al consumidor,118.23,0.5,1.5,1.6
2025-05-01,LA LIBERTAD,Índice general de precios al consumidor,117.88,-0.3,1.2,2
2025-06-01,LA LIBERTAD,Índice general de precios al consumidor,117.7,-0.2,1,1.8
2025-07-01,LA LIBERTAD,Índice general de precios al consumidor,117.61,-0.1,1,1.7
2025-08-01,LA LIBERTAD,Índice general de precios al consumidor,117.12,-0.4,0.5,0.8
